Event,Version,Platform,Params,
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Left;  Object 1 : Objects/novel/ginger/ginger_x_x@2.png;  Stage ID : 628068704569395851},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Right;  Object 1 : Objects/novel/bok-choy/bok-choy_x_x@2x.png;  Stage ID : 628068704569395851},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:34:38:736 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : 628068704569395851},
Session,16,iPad,{ Stage Type : Noise Playtime;  Subject ID : 10261601;  Start Time : 26-Oct 15:34:38:836 PM;  Responsive Start Time : 26-Oct 15:34:38:862 PM;  Object : bok-choy;  Stage ID : -955088515078347377;  End Time : 26-Oct 15:34:47:455 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Playtime Object;  Object 1 : Objects/novel/bok-choy/bok-choy_x_x@2x.png;  Stage ID : -955088515078347377},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:34:42:005 PM;  Object : Object 2;  Subject ID : 10261601;  Stage ID : -955088515078347377},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:34:42:862 PM;  Object : Object 3;  Subject ID : 10261601;  Stage ID : -955088515078347377},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:34:44:106 PM;  Object : Fox;  Subject ID : 10261601;  Stage ID : -955088515078347377},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:34:44:756 PM;  Object : Fox;  Subject ID : 10261601;  Stage ID : -955088515078347377},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:34:45:462 PM;  Object : Object 4;  Subject ID : 10261601;  Stage ID : -955088515078347377},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:34:45:476 PM;  Object : Fox;  Subject ID : 10261601;  Stage ID : -955088515078347377},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:34:46:455 PM;  Object : Object 5;  Subject ID : 10261601;  Stage ID : -955088515078347377},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:34:47:454 PM;  Object : Next Button;  Subject ID : 10261601;  Stage ID : -955088515078347377},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 26-Oct 15:34:47:490 PM;  Stage ID : 5107379164977639315;  Subject ID : 10261601;  Start Time : 26-Oct 15:34:47:489 PM;  End Time : 26-Oct 15:34:50:341 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 10261601;  Fox Assistance : None;  Start Time : 26-Oct 15:34:50:420 PM;  Responsive Start Time : 26-Oct 15:34:52:853 PM;  Correct First Try? : Y;  Object : balloon;  Stage ID : -8403740912818924674;  End Time : 26-Oct 15:34:55:736 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Target Object;  Object 1 : Objects/familiar/balloon/balloon_x_x@2x.png;  Stage ID : -8403740912818924674},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:34:52:759 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -8403740912818924674},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:34:54:686 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -8403740912818924674},
Session,16,iPad,{ Stage Type : Pair (Repeated);  Subject ID : 10261601;  Fox Assistance : None;  Start Time : 26-Oct 15:34:55:788 PM;  Responsive Start Time : 26-Oct 15:34:57:220 PM;  Correct First Try? : Y;  Object : balloon;  Trial Type : C-NF;  Stage ID : -8418541128432339564;  End Time : 26-Oct 15:34:58:104 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Left;  Object 1 : Objects/novel/okra/okra_x_x@2x.png;  Stage ID : -8418541128432339564},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Right;  Object 1 : Objects/familiar/balloon/balloon_x_x@2x.png;  Stage ID : -8418541128432339564},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:34:58:104 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -8418541128432339564},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 26-Oct 15:34:58:195 PM;  Stage ID : -5770384943292930930;  Subject ID : 10261601;  Start Time : 26-Oct 15:34:58:194 PM;  End Time : 26-Oct 15:35:01:074 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 10261601;  Fox Assistance : None;  Start Time : 26-Oct 15:35:01:198 PM;  Responsive Start Time : 26-Oct 15:35:03:188 PM;  Correct First Try? : Y;  Object : cup;  Stage ID : 706305322454409607;  End Time : 26-Oct 15:35:04:588 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Target Object;  Object 1 : Objects/familiar/cup/cup_x_x@2x.png;  Stage ID : 706305322454409607},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:03:487 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : 706305322454409607},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 10261601;  Fox Assistance : None;  Start Time : 26-Oct 15:35:04:639 PM;  Responsive Start Time : 26-Oct 15:35:06:588 PM;  Correct First Try? : N;  Object : ladle;  Trial Type : NF;  Stage ID : -1158893156667950454;  End Time : 26-Oct 15:35:07:896 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Left;  Object 1 : Objects/novel/ladle/ladle_x_x@2x.png;  Stage ID : -1158893156667950454},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Right;  Object 1 : Objects/familiar/cup/cup_x_x@2x.png;  Stage ID : -1158893156667950454},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:07:879 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -1158893156667950454},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:07:879 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -1158893156667950454},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 26-Oct 15:35:07:979 PM;  Stage ID : -3003677689885283437;  Subject ID : 10261601;  Start Time : 26-Oct 15:35:07:978 PM;  End Time : 26-Oct 15:35:11:858 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 10261601;  Fox Assistance : None;  Start Time : 26-Oct 15:35:11:968 PM;  Responsive Start Time : 26-Oct 15:35:14:422 PM;  Correct First Try? : Y;  Object : kumquat;  Stage ID : -5200265667680991859;  End Time : 26-Oct 15:35:15:972 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Target Object;  Object 1 : Objects/novel/kumquat/kumquat_x_x@2x.png;  Stage ID : -5200265667680991859},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:14:888 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -5200265667680991859},
Session,16,iPad,{ Stage Type : Pair (Repeated);  Subject ID : 10261601;  Fox Assistance : None;  Start Time : 26-Oct 15:35:16:013 PM;  Responsive Start Time : 26-Oct 15:35:18:172 PM;  Correct First Try? : Y;  Object : kumquat;  Trial Type : C-NN;  Stage ID : -7432968321536305025;  End Time : 26-Oct 15:35:27:656 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Left;  Object 1 : Objects/novel/kumquat/kumquat_x_x@2x.png;  Stage ID : -7432968321536305025},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Right;  Object 1 : Objects/novel/gourd/gourd_x_x@2x.png;  Stage ID : -7432968321536305025},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:27:655 PM;  Object : Choice 1;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -7432968321536305025},
Session,16,iPad,{ Stage Type : Bubble Playtime;  Subject ID : 10261601;  Start Time : 26-Oct 15:35:27:765 PM;  Responsive Start Time : 26-Oct 15:35:29:167 PM;  Object : kumquat;  Stage ID : -2607155987153148785;  End Time : 26-Oct 15:35:43:346 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Playtime Object;  Object 1 : Objects/novel/kumquat/kumquat_x_x@2x.png;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:31:779 PM;  Object : Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:31:826 PM;  Object : Small Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:33:247 PM;  Object : Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:33:289 PM;  Object : Background;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:33:373 PM;  Object : Small Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:33:406 PM;  Object : Small Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:34:292 PM;  Object : Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:34:335 PM;  Object : Small Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:34:373 PM;  Object : Small Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:34:407 PM;  Object : Small Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:38:343 PM;  Object : Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:39:196 PM;  Object : Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:39:812 PM;  Object : Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:41:332 PM;  Object : Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:41:408 PM;  Object : Small Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:42:527 PM;  Object : Small Bubble;  Subject ID : 10261601;  Stage ID : -2607155987153148785},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 26-Oct 15:35:43:400 PM;  Stage ID : -6404952915046425456;  Subject ID : 10261601;  Start Time : 26-Oct 15:35:43:399 PM;  End Time : 26-Oct 15:35:44:357 PM},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:43:507 PM;  Object : Fox;  Subject ID : 10261601;  Stage ID : -6404952915046425456},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 10261601;  Fox Assistance : None;  Start Time : 26-Oct 15:35:44:465 PM;  Responsive Start Time : 26-Oct 15:35:46:072 PM;  Correct First Try? : Y;  Object : fig;  Stage ID : 4005142860999364747;  End Time : 26-Oct 15:35:47:357 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Target Object;  Object 1 : Objects/novel/fig/fig_x_x@2x.png;  Stage ID : 4005142860999364747},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:35:46:306 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : 4005142860999364747},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 10261601;  Fox Assistance : None;  Start Time : 26-Oct 15:35:47:414 PM;  Responsive Start Time : 26-Oct 15:35:48:923 PM;  Correct First Try? : N;  Object : sieve;  Trial Type : NN;  Stage ID : -4831853809323143544;  End Time : 26-Oct 15:36:01:246 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Left;  Object 1 : Objects/novel/sieve/sieve_x_x@2x.png;  Stage ID : -4831853809323143544},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Right;  Object 1 : Objects/novel/fig/fig_x_x@2x.png;  Stage ID : -4831853809323143544},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:01:224 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -4831853809323143544},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 26-Oct 15:36:01:314 PM;  Stage ID : -6620775954226690435;  Subject ID : 10261601;  Start Time : 26-Oct 15:36:01:313 PM;  End Time : 26-Oct 15:36:03:595 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 10261601;  Fox Assistance : None;  Start Time : 26-Oct 15:36:03:721 PM;  Responsive Start Time : 26-Oct 15:36:05:741 PM;  Correct First Try? : Y;  Object : pretzel;  Stage ID : 713741593453061762;  End Time : 26-Oct 15:36:07:291 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Target Object;  Object 1 : Objects/familiar/pretzel/pretzel_x_x@2x.png;  Stage ID : 713741593453061762},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:06:208 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : 713741593453061762},
Session,16,iPad,{ Stage Type : Pair (Repeated);  Subject ID : 10261601;  Fox Assistance : None;  Start Time : 26-Oct 15:36:07:342 PM;  Responsive Start Time : 26-Oct 15:36:09:158 PM;  Correct First Try? : Y;  Object : pretzel;  Trial Type : C-NF;  Stage ID : -2041000391798425211;  End Time : 26-Oct 15:36:10:492 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Left;  Object 1 : Objects/novel/luffa/luffa_x_x@2x.png;  Stage ID : -2041000391798425211},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Right;  Object 1 : Objects/familiar/pretzel/pretzel_x_x@2x.png;  Stage ID : -2041000391798425211},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:10:491 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -2041000391798425211},
Session,16,iPad,{ Stage Type : Welcome;  Responsive Start Time : 26-Oct 15:36:10:582 PM;  Stage ID : 8736253276374034308;  Subject ID : 10261601;  Start Time : 26-Oct 15:36:10:581 PM;  End Time : 26-Oct 15:36:12:862 PM},
Session,16,iPad,{ Stage Type : Identify;  Subject ID : 10261601;  Fox Assistance : None;  Start Time : 26-Oct 15:36:12:980 PM;  Responsive Start Time : 26-Oct 15:36:14:842 PM;  Correct First Try? : Y;  Object : apple;  Stage ID : -2667594541192903031;  End Time : 26-Oct 15:36:16:827 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Target Object;  Object 1 : Objects/familiar/apple/apple_x_x@2x.png;  Stage ID : -2667594541192903031},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:15:568 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -2667594541192903031},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:15:568 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -2667594541192903031},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:15:596 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -2667594541192903031},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:15:724 PM;  Object : Object;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -2667594541192903031},
Session,16,iPad,{ Stage Type : Pair (New);  Subject ID : 10261601;  Fox Assistance : None;  Start Time : 26-Oct 15:36:16:883 PM;  Responsive Start Time : 26-Oct 15:36:18:725 PM;  Correct First Try? : N;  Object : beaker;  Trial Type : NF;  Stage ID : -1648210907278334321;  End Time : 26-Oct 15:36:20:558 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Left;  Object 1 : Objects/novel/beaker/beaker_x_x@2x.png;  Stage ID : -1648210907278334321},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Right;  Object 1 : Objects/familiar/apple/apple_x_x@2x.png;  Stage ID : -1648210907278334321},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:20:402 PM;  Object : Background;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -1648210907278334321},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:20:402 PM;  Object : Background;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -1648210907278334321},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:20:403 PM;  Object : Background;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -1648210907278334321},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:20:403 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -1648210907278334321},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:20:403 PM;  Object : Background;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -1648210907278334321},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:20:483 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -1648210907278334321},
Interaction (Ignored),16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:20:483 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -1648210907278334321},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:20:542 PM;  Object : Choice 2;  Fox Assistance : None;  Subject ID : 10261601;  Stage ID : -1648210907278334321},
Session,16,iPad,{ Stage Type : Noise Playtime;  Subject ID : 10261601;  Start Time : 26-Oct 15:36:20:678 PM;  Responsive Start Time : 26-Oct 15:36:20:702 PM;  Object : beaker;  Stage ID : -6744015291550595700;  End Time : 26-Oct 15:36:32:777 PM},
Object Category,16,iPad,{ Subject ID : 10261601;  Category : Playtime Object;  Object 1 : Objects/familiar/apple/apple_x_x@2x.png;  Stage ID : -6744015291550595700},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:23:611 PM;  Object : Object 0;  Subject ID : 10261601;  Stage ID : -6744015291550595700},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:24:563 PM;  Object : Object 3;  Subject ID : 10261601;  Stage ID : -6744015291550595700},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:25:466 PM;  Object : Object 6;  Subject ID : 10261601;  Stage ID : -6744015291550595700},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:26:262 PM;  Object : Object 5;  Subject ID : 10261601;  Stage ID : -6744015291550595700},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:27:017 PM;  Object : Object 0;  Subject ID : 10261601;  Stage ID : -6744015291550595700},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:27:913 PM;  Object : Object 4;  Subject ID : 10261601;  Stage ID : -6744015291550595700},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:28:713 PM;  Object : Object 6;  Subject ID : 10261601;  Stage ID : -6744015291550595700},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:28:767 PM;  Object : Object 4;  Subject ID : 10261601;  Stage ID : -6744015291550595700},
Interaction,16,iPad,{ Type : Touch;  Time Start : 26-Oct 15:36:29:310 PM;  Object : Object 1;  Subject ID : 10261601;  Stage ID : -6744015291550595700},
